clients1.google.com/complete/search?client=chrome&hl=en-US&q=www%C3%A7,false
clients1.google.com/complete/search?client=chrome&hl=en-US&q=www.,true
clients1.google.com/complete/search?client=chrome&hl=en-US&q=www.c,true
clients1.google.com/complete/search?client=chrome&hl=en-US&q=www.cs,true
clients1.google.com/complete/search?client=chrome&hl=en-US&q=www.cs.,true
clients1.google.com/complete/search?client=chrome&hl=en-US&q=www.cs.%C4%B1,false
clients1.google.com/complete/search?client=chrome&hl=en-US&q=www.cs.i,true
clients1.google.com/complete/search?client=chrome&hl=en-US&q=www.cs.in,false
clients1.google.com/complete/search?client=chrome&hl=en-US&q=www.cs.ind,false
www.cs.indiana.edu/classes/B551,true
linkhelp.clients.google.com/tbproxy/lh/fixurl?hl=en-US&sd=com&url=http%3A%2F%2Fwww.cs.indiana.edu%2Fclasses%2FB551&sourceid=chrome&error=http404,true
csi.gstatic.com/csi?v=3&s=linkdoctor&action=opt&srt=7&tran=15&e=&rt=ol.31,true
linkhelp.clients.google.com/tbproxy/lh/url?sa=T&q=www.cs.indiana.edu/classes/B551&usg=AFQjCNEq5DYZAz5EmpUAOnZYMZ_nyvReIQ&ct=dym&cd=0&fp=4010331130135147480&ei=GOexTcaiBpC0qAKnh62mBA&url=http%3A//www.cs.indiana.edu/classes/b551&hl=en&sourceid=chrome&error=http404&pref=SUQ9OWM1ZWYzYWNlYmMyN2E5YTpVPWFlZWM0N2Q5OGQ4OTg1MjM6VE09MTI5NTgxMjExMDpMTT0xMjk5Njk3Nzg1OkdNPTE6Uz1OY2FrRjBPWWU4aGpwNTJu&cr=ZZ&xi=,true
www.google.com/url?sa=D&q=http://www.cs.indiana.edu/classes/b551&usg=AFQjCNGUPPljkF3qMTeNSCzB5h9ErlGbUQ,true
www.cs.indiana.edu/classes/b551/,true
www.cs.indiana.edu/classes/b551/final_exam_study.html,false
www.cs.indiana.edu/classes/b551/,true
safebrowsing.clients.google.com/safebrowsing/downloads?client=googlechrome&appver=10.0.648.205&pver=2.2&wrkey=AKEgNiscEVHR_bUsc4a6HtYtkVNPKdRxLD8ZS2mywLrB1PIzwidYLlxFkJxi65CBhXQphltFQpL9vicOk6xQqvgzO0_r8vLwMQ==,true
www.cs.indiana.edu/classes/b551/,true
www.scheme.com/,true
www.scheme.com/site.css,false
www.scheme.com/go.png,false
toolbarqueries.clients.google.com/tbproxy/af/query,true
www.scheme.com/favicon.ico,false
